DATUM,CAS,SUM_of_MNOZSTVO
06/07/2013,105,25735.847922
06/07/2013,120,25862.227847
06/07/2013,135,26037.355274
06/07/2013,150,25245.713269
06/07/2013,165,24802.684404
06/07/2013,180,24934.3006
06/07/2013,195,24869.43368
06/07/2013,210,24605.158765
06/07/2013,225,24358.147469
06/07/2013,240,24350.61624
06/07/2013,255,25761.136814
06/07/2013,270,27134.073245
06/07/2013,285,28149.503975
06/07/2013,300,27938.853975
06/07/2013,315,28721.109416
06/07/2013,330,29661.495825
06/07/2013,345,30068.186889
06/07/2013,360,30772.371458
06/07/2013,375,31680.642815
06/07/2013,390,31581.018129
06/07/2013,405,32100.416951
06/07/2013,420,31990.054696
06/07/2013,435,32400.168557
06/07/2013,450,32553.708502
06/07/2013,465,33018.568962
06/07/2013,480,33246.184698
06/07/2013,495,33016.355847
06/07/2013,510,33390.182383
06/07/2013,525,33255.998614
06/07/2013,540,33076.190241
06/07/2013,555,33866.536173
06/07/2013,570,33395.657482
06/07/2013,585,32806.56419
06/07/2013,600,32809.219603
06/07/2013,615,32894.669926
06/07/2013,630,32875.275914
06/07/2013,645,32911.273702
06/07/2013,660,32335.447494
06/07/2013,675,32406.229462
06/07/2013,690,32141.772252
06/07/2013,705,31963.593848
06/07/2013,720,31400.480221
06/07/2013,735,31257.420681
06/07/2013,750,31968.695318
06/07/2013,765,31256.552773
06/07/2013,780,31115.753907
06/07/2013,795,31233.696979
06/07/2013,810,31228.470474
06/07/2013,825,31051.313627
06/07/2013,840,30593.244008
06/07/2013,855,30794.801981
06/07/2013,870,30928.972958
06/07/2013,885,30898.679797
06/07/2013,900,30991.097959
06/07/2013,915,30541.4812
06/07/2013,930,30225.053455
06/07/2013,945,29792.749022
06/07/2013,960,28863.825002
06/07/2013,975,28865.724491
06/07/2013,990,28865.092307
06/07/2013,1005,28872.575872
06/07/2013,1020,29163.422702
06/07/2013,1035,28911.831628
06/07/2013,1050,28395.483923
06/07/2013,1065,28822.402787
06/07/2013,1080,28520.512235
06/07/2013,1095,28744.133726
06/07/2013,1110,28577.894589
06/07/2013,1125,28715.435355
06/07/2013,1140,28476.582459
06/07/2013,1155,27911.929666
06/07/2013,1170,27703.770413
06/07/2013,1185,26806.092536
06/07/2013,1200,26431.757829
06/07/2013,1215,26267.267587
06/07/2013,1230,26235.594741
06/07/2013,1245,26209.433749
06/07/2013,1260,26365.280861
06/07/2013,1275,25941.116215
06/07/2013,1290,25815.317859
06/07/2013,1305,25980.025106
06/07/2013,1320,25510.836077
07/07/2013,-105,25235.430489
07/07/2013,-90,24822.078332
07/07/2013,-75,24829.996618
07/07/2013,-60,24926.832928
07/07/2013,-45,25087.406203
07/07/2013,-30,25247.884423
07/07/2013,-15,24982.199587
07/07/2013,0,25179.132812
07/07/2013,15,25085.165296
07/07/2013,30,25070.299821
