DATUM,CAS,SUM_of_MNOZSTVO
06/10/2013,390,4272.979538
06/10/2013,405,4378.850295
06/10/2013,420,4440.562177
06/10/2013,435,4437.490682
06/10/2013,450,4477.279656
06/10/2013,465,4485.250367
06/10/2013,480,4544.622152
06/10/2013,495,4497.742104
06/10/2013,510,4501.922785
06/10/2013,525,4452.972154
06/10/2013,540,4324.422443
06/10/2013,555,4396.826914
06/10/2013,570,4330.212179
06/10/2013,585,4367.723732
06/10/2013,600,4391.518565
06/10/2013,615,4360.428374
06/10/2013,630,4422.155393
06/10/2013,645,4464.464873
06/10/2013,660,4454.675782
06/10/2013,675,4394.031031
06/10/2013,690,4349.922396
06/10/2013,705,4377.09806
06/10/2013,720,4373.776952
06/10/2013,735,4439.123297
06/10/2013,750,5239.298962
06/10/2013,765,5225.524462
06/10/2013,780,5252.576659
06/10/2013,795,5265.494987
06/10/2013,810,5311.782513
06/10/2013,825,5235.774511
06/10/2013,840,5245.137389
06/10/2013,855,5322.351125
06/10/2013,870,5336.893019
06/10/2013,885,5386.846633
06/10/2013,900,5425.863108
06/10/2013,915,5419.073655
06/10/2013,930,5495.624866
06/10/2013,945,5504.06157
06/10/2013,960,5580.730346
06/10/2013,975,5615.945973
06/10/2013,990,5562.94372
06/10/2013,1005,5613.288627
06/10/2013,1020,5541.122742
06/10/2013,1035,5595.842228
06/10/2013,1050,5602.604614
06/10/2013,1065,5538.988269
06/10/2013,1080,5561.154847
06/10/2013,1095,5450.235535
06/10/2013,1110,5493.936654
06/10/2013,1125,5424.689516
06/10/2013,1140,5398.76866
06/10/2013,1155,5359.165689
06/10/2013,1170,5312.357029
06/10/2013,1185,4453.956123
06/10/2013,1200,4446.458996
06/10/2013,1215,4553.066844
06/10/2013,1230,5337.758448
06/10/2013,1245,5267.396862
06/10/2013,1260,5272.241445
06/10/2013,1275,5234.109861
06/10/2013,1290,5154.442027
06/10/2013,1305,4379.36865
06/10/2013,1320,5060.945885
07/10/2013,-105,5011.707454
07/10/2013,-90,5007.853864
07/10/2013,-75,5052.431752
07/10/2013,-60,5040.706971
07/10/2013,-45,5027.972082
07/10/2013,-30,4968.511466
07/10/2013,-15,4974.683258
07/10/2013,0,4946.316982
07/10/2013,15,4968.696549
07/10/2013,30,4942.75731
07/10/2013,45,4971.368501
07/10/2013,60,4924.271234
07/10/2013,75,4983.816109
07/10/2013,90,5079.519512
07/10/2013,105,5012.799075
07/10/2013,120,5031.723647
07/10/2013,135,5108.890617
07/10/2013,150,5055.063543
07/10/2013,165,5095.867409
07/10/2013,180,5121.686669
07/10/2013,195,5309.137752
07/10/2013,210,5457.325149
07/10/2013,225,5693.77266
07/10/2013,240,6114.338279
07/10/2013,255,6855.629477
07/10/2013,270,6552.926193
07/10/2013,285,6780.219228
07/10/2013,300,7144.728236
07/10/2013,315,7422.339978
07/10/2013,330,7672.88088
07/10/2013,345,7883.122028
07/10/2013,360,8129.770267
07/10/2013,375,8345.601934
07/10/2013,390,8307.096055
07/10/2013,405,8426.549791
07/10/2013,420,8403.584628
07/10/2013,435,8352.705034
07/10/2013,450,8383.261983
07/10/2013,465,8332.292136
07/10/2013,480,8505.923322
07/10/2013,495,8177.096554
07/10/2013,510,8059.677527
07/10/2013,525,7731.888474
07/10/2013,540,7601.166054
07/10/2013,555,7638.837924
07/10/2013,570,7639.126542
07/10/2013,585,7634.140447
07/10/2013,600,7745.690592
07/10/2013,615,7890.412898
07/10/2013,630,7813.251412
07/10/2013,645,7726.580635
07/10/2013,660,7740.215733
07/10/2013,675,7716.020079
07/10/2013,690,7676.935786
07/10/2013,705,7577.484709
07/10/2013,720,7353.321928
07/10/2013,735,7268.843295
07/10/2013,750,7170.815178
07/10/2013,765,7012.631991
07/10/2013,780,7015.334356
07/10/2013,795,6878.522648
07/10/2013,810,6737.661593
07/10/2013,825,6558.366129
07/10/2013,840,6465.865461
07/10/2013,855,6370.865803
07/10/2013,870,6345.087966
07/10/2013,885,6358.802707
07/10/2013,900,6323.500909
07/10/2013,915,6343.822235
07/10/2013,930,6423.927697
07/10/2013,945,6335.895079
07/10/2013,960,6299.249529
07/10/2013,975,6025.294475
07/10/2013,990,5919.86446
07/10/2013,1005,6241.560654
07/10/2013,1020,6439.981692
07/10/2013,1035,6392.923365
07/10/2013,1050,6346.085757
07/10/2013,1065,6328.651513
07/10/2013,1080,6211.446263
07/10/2013,1095,6035.460287
07/10/2013,1110,6043.633076
07/10/2013,1125,5988.841102
07/10/2013,1140,5895.707335
07/10/2013,1155,5842.309665
07/10/2013,1170,5732.851492
07/10/2013,1185,5613.764506
07/10/2013,1200,5238.835841
07/10/2013,1215,5199.687733
07/10/2013,1230,5953.252852
07/10/2013,1245,5880.3588
07/10/2013,1260,5796.969046
07/10/2013,1275,5779.997414
07/10/2013,1290,5738.860599
07/10/2013,1305,5694.98277
07/10/2013,1320,5762.252659
08/10/2013,-105,5768.799974
08/10/2013,-90,5795.743771
08/10/2013,-75,5764.895366
08/10/2013,-60,5757.40919
08/10/2013,-45,5773.739658
08/10/2013,-30,5792.66806
08/10/2013,-15,5697.564837
08/10/2013,0,5081.514634
08/10/2013,15,4857.421482
08/10/2013,30,5675.02031
08/10/2013,45,5639.292904
08/10/2013,60,5670.023257
08/10/2013,75,5698.074837
08/10/2013,90,5685.115271
08/10/2013,105,5707.475167
08/10/2013,120,5718.677432
08/10/2013,135,5715.575572
08/10/2013,150,5733.857846
08/10/2013,165,5705.674782
08/10/2013,180,5799.244398
08/10/2013,195,5937.299343
08/10/2013,210,6037.483331
08/10/2013,225,6142.823053
08/10/2013,240,5647.876742
08/10/2013,255,6399.387683
08/10/2013,270,6865.0518
08/10/2013,285,7229.962224
08/10/2013,300,7649.549418
08/10/2013,315,7923.569815
08/10/2013,330,8119.449716
08/10/2013,345,8231.221315
08/10/2013,360,8319.887927
08/10/2013,375,8339.019131
08/10/2013,390,8354.607317
08/10/2013,405,8355.708713
08/10/2013,420,8260.903926
08/10/2013,435,8315.898944
08/10/2013,450,8330.01491
08/10/2013,465,8346.040193
08/10/2013,480,8313.458077
08/10/2013,495,8108.015566
08/10/2013,510,7954.169017
08/10/2013,525,7845.142405
08/10/2013,540,7649.472008
08/10/2013,555,7735.704516
08/10/2013,570,7726.224014
08/10/2013,585,7833.426259
08/10/2013,600,7871.786426
08/10/2013,615,7724.497686
08/10/2013,630,7830.750112
08/10/2013,645,7845.304331
08/10/2013,660,7797.642925
08/10/2013,675,7628.536784
08/10/2013,690,7568.2781
08/10/2013,705,7417.348211
08/10/2013,720,7191.675243
08/10/2013,735,7145.497447
08/10/2013,750,7251.913936
08/10/2013,765,7139.170817
08/10/2013,780,7084.789044
08/10/2013,795,7025.73658
08/10/2013,810,6952.631004
08/10/2013,825,6844.435127
08/10/2013,840,6678.353918
08/10/2013,855,6586.629027
08/10/2013,870,6577.605869
08/10/2013,885,6552.707697
08/10/2013,900,6434.378975
08/10/2013,915,6491.718079
08/10/2013,930,6521.790646
08/10/2013,945,6468.939925
08/10/2013,960,6358.782945
08/10/2013,975,6031.219528
08/10/2013,990,5972.896342
08/10/2013,1005,6255.437268
08/10/2013,1020,6491.186406
08/10/2013,1035,6420.714883
08/10/2013,1050,6338.801374
08/10/2013,1065,6299.994429
08/10/2013,1080,6296.374375
08/10/2013,1095,6298.360098
08/10/2013,1110,6230.864262
08/10/2013,1125,6107.349455
08/10/2013,1140,6010.506737
08/10/2013,1155,5956.198004
08/10/2013,1170,5786.221725
08/10/2013,1185,5631.326793
08/10/2013,1200,5326.690327
08/10/2013,1215,5254.286109
08/10/2013,1230,5925.637376
08/10/2013,1245,5802.777075
08/10/2013,1260,5840.506117
08/10/2013,1275,5839.111346
08/10/2013,1290,5827.464704
08/10/2013,1305,5807.16483
08/10/2013,1320,5820.42079
09/10/2013,-105,5856.072739
09/10/2013,-90,5872.318598
09/10/2013,-75,5830.787603
09/10/2013,-60,5830.331564
09/10/2013,-45,5788.831216
09/10/2013,-30,5741.705188
09/10/2013,-15,5670.054589
09/10/2013,0,5712.881084
09/10/2013,15,5690.666178
09/10/2013,30,5692.441799
09/10/2013,45,5628.608317
09/10/2013,60,5611.224732
09/10/2013,75,5337.091275
09/10/2013,90,5199.59026
09/10/2013,105,5682.007963
09/10/2013,120,5706.000665
09/10/2013,135,5709.211285
09/10/2013,150,5780.629962
09/10/2013,165,5856.088921
09/10/2013,180,5921.616312
09/10/2013,195,6143.056251
09/10/2013,210,6266.681076
09/10/2013,225,6296.496733
09/10/2013,240,5707.441845
09/10/2013,255,6415.770742
09/10/2013,270,6891.074126
09/10/2013,285,7259.96113
09/10/2013,300,7698.187384
09/10/2013,315,7918.457554
09/10/2013,330,8096.295377
09/10/2013,345,8160.118584
09/10/2013,360,8462.502006
09/10/2013,375,8599.900302
09/10/2013,390,8576.642527
09/10/2013,405,8525.322236
09/10/2013,420,8489.083698
09/10/2013,435,8486.42254
09/10/2013,450,8453.052908
09/10/2013,465,8430.757825
09/10/2013,480,8340.731154
09/10/2013,495,7917.592765
09/10/2013,510,7931.337334
09/10/2013,525,7839.88755
09/10/2013,540,7790.698427
09/10/2013,555,7764.605319
09/10/2013,570,7692.634649
09/10/2013,585,7721.870477
09/10/2013,600,7797.352635
09/10/2013,615,7940.429135
09/10/2013,630,7840.399944
09/10/2013,645,7802.028872
09/10/2013,660,7824.991339
09/10/2013,675,7800.370745
09/10/2013,690,7770.291832
09/10/2013,705,7636.50518
09/10/2013,720,7421.007187
09/10/2013,735,7354.383241
09/10/2013,750,7332.101233
09/10/2013,765,7145.777054
09/10/2013,780,7212.522748
09/10/2013,795,7168.885359
09/10/2013,810,7051.826494
09/10/2013,825,6947.599789
09/10/2013,840,6836.295598
09/10/2013,855,6793.8794
09/10/2013,870,6776.778169
09/10/2013,885,6574.198944
09/10/2013,900,6749.496273
09/10/2013,915,6852.61498
09/10/2013,930,6745.143875
09/10/2013,945,6629.657873
09/10/2013,960,6633.60375
09/10/2013,975,6239.471355
09/10/2013,990,6227.987313
09/10/2013,1005,6484.773905
09/10/2013,1020,6694.452194
09/10/2013,1035,6550.50169
09/10/2013,1050,6542.249966
09/10/2013,1065,6519.389753
09/10/2013,1080,6462.540687
09/10/2013,1095,6492.686935
09/10/2013,1110,6312.548642
09/10/2013,1125,6273.38684
09/10/2013,1140,6276.357442
09/10/2013,1155,5904.877925
09/10/2013,1170,5821.880062
09/10/2013,1185,5642.506532
09/10/2013,1200,5213.228854
09/10/2013,1215,5163.349539
09/10/2013,1230,5942.623829
09/10/2013,1245,5948.220825
09/10/2013,1260,5920.664684
09/10/2013,1275,5941.322247
09/10/2013,1290,5900.168434
09/10/2013,1305,5866.470099
09/10/2013,1320,5901.473279
10/10/2013,-105,5833.708
10/10/2013,-90,5770.016573
10/10/2013,-75,5780.329913
10/10/2013,-60,5778.472581
10/10/2013,-45,5755.460586
10/10/2013,-30,5702.869417
10/10/2013,-15,5684.158408
10/10/2013,0,5751.489716
10/10/2013,15,5693.538833
10/10/2013,30,5719.97996
10/10/2013,45,5677.066022
10/10/2013,60,5673.187613
10/10/2013,75,5635.262182
10/10/2013,90,5596.51795
10/10/2013,105,5608.683262
10/10/2013,120,5652.33759
10/10/2013,135,5751.348898
10/10/2013,150,5706.063873
10/10/2013,165,5654.281703
10/10/2013,180,5826.022024
10/10/2013,195,5830.974883
10/10/2013,210,5967.527638
10/10/2013,225,6157.795259
10/10/2013,240,5748.743135
10/10/2013,255,6462.316615
10/10/2013,270,6975.709943
10/10/2013,285,7270.710269
10/10/2013,300,7616.241316
10/10/2013,315,7951.437274
10/10/2013,330,8162.91156
10/10/2013,345,8456.159188
10/10/2013,360,8505.641003
10/10/2013,375,8591.87003
10/10/2013,390,8634.090066
10/10/2013,405,8685.58621
10/10/2013,420,8676.916305
10/10/2013,435,8635.886915
10/10/2013,450,8727.117396
10/10/2013,465,8831.080112
10/10/2013,480,8698.005128
10/10/2013,495,8376.708886
10/10/2013,510,8043.038414
10/10/2013,525,8013.306042
10/10/2013,540,7753.818199
10/10/2013,555,7722.498366
