DATUM,CAS,SUM_of_MNOZSTVO
06/07/2013,465,26706.139411
06/07/2013,480,26720.345965
06/07/2013,495,26589.161825
06/07/2013,510,26723.16943
06/07/2013,525,26626.078114
06/07/2013,540,26740.475507
06/07/2013,555,26620.861011
06/07/2013,570,26750.907297
06/07/2013,585,26825.796697
06/07/2013,600,26890.774963
06/07/2013,615,26616.980511
06/07/2013,630,26437.170848
06/07/2013,645,26388.718187
06/07/2013,660,26326.228307
06/07/2013,675,25832.205438
06/07/2013,690,25371.046235
06/07/2013,705,25258.308151
06/07/2013,720,24847.039892
06/07/2013,735,24353.681759
06/07/2013,750,24559.135849
06/07/2013,765,24564.530885
06/07/2013,780,24402.878272
06/07/2013,795,24184.617148
06/07/2013,810,23992.699799
06/07/2013,825,24083.371202
06/07/2013,840,24033.709964
06/07/2013,855,24187.44413
06/07/2013,870,24126.122562
06/07/2013,885,24195.364099
06/07/2013,900,24217.597156
06/07/2013,915,24048.675601
06/07/2013,930,23745.955296
06/07/2013,945,23384.611582
06/07/2013,960,23380.608743
06/07/2013,975,24122.660389
06/07/2013,990,24373.400115
06/07/2013,1005,24664.620935
06/07/2013,1020,24545.629574
06/07/2013,1035,24628.95233
06/07/2013,1050,24442.149304
06/07/2013,1065,24552.550272
06/07/2013,1080,24349.805233
06/07/2013,1095,23874.327949
06/07/2013,1110,23733.212822
06/07/2013,1125,23730.829952
06/07/2013,1140,24043.512077
06/07/2013,1155,24210.041195
06/07/2013,1170,24319.630605
06/07/2013,1185,24026.53286
06/07/2013,1200,23763.837912
06/07/2013,1215,23335.372271
06/07/2013,1230,23301.263097
06/07/2013,1245,23122.865547
06/07/2013,1260,22934.041415
06/07/2013,1275,23164.127084
06/07/2013,1290,23171.161734
06/07/2013,1305,23169.873337
06/07/2013,1320,23210.354888
07/07/2013,-105,23289.171512
07/07/2013,-90,23349.355314
07/07/2013,-75,23271.953504
07/07/2013,-60,22845.907025
07/07/2013,-45,22746.05886
07/07/2013,-30,22455.729487
07/07/2013,-15,21975.757557
07/07/2013,0,21965.444857
07/07/2013,15,22174.627623
07/07/2013,30,22381.619143
07/07/2013,45,22277.94181
07/07/2013,60,22353.789933
07/07/2013,75,22040.260842
07/07/2013,90,22156.170648
07/07/2013,105,22013.083633
07/07/2013,120,22220.897351
07/07/2013,135,21768.903442
07/07/2013,150,21821.735436
07/07/2013,165,21175.422942
07/07/2013,180,21287.021482
07/07/2013,195,21124.417978
07/07/2013,210,20681.21125
07/07/2013,225,20380.446749
07/07/2013,240,20333.67186
07/07/2013,255,21077.130938
07/07/2013,270,21554.615873
07/07/2013,285,21955.239436
07/07/2013,300,22512.744552
07/07/2013,315,22674.206315
07/07/2013,330,22842.293025
07/07/2013,345,22815.433589
07/07/2013,360,23011.898402
07/07/2013,375,23317.656296
07/07/2013,390,23609.939326
07/07/2013,405,23668.92675
07/07/2013,420,23857.122611
07/07/2013,435,24359.144441
07/07/2013,450,24509.014593
07/07/2013,465,24728.084713
07/07/2013,480,24463.170736
07/07/2013,495,24268.381071
07/07/2013,510,24253.916374
07/07/2013,525,24041.912824
07/07/2013,540,23979.615082
07/07/2013,555,24003.281407
07/07/2013,570,24412.48173
07/07/2013,585,24110.354701
07/07/2013,600,24198.1663
07/07/2013,615,24344.775366
07/07/2013,630,24720.861855
07/07/2013,645,24559.299661
07/07/2013,660,24622.442692
07/07/2013,675,24494.909819
07/07/2013,690,24419.733816
07/07/2013,705,24353.032684
07/07/2013,720,23966.355474
07/07/2013,735,24224.66294
07/07/2013,750,24058.862982
07/07/2013,765,23932.511455
07/07/2013,780,24175.404279
07/07/2013,795,24158.764635
07/07/2013,810,24435.124715
07/07/2013,825,24598.61736
07/07/2013,840,24676.188359
07/07/2013,855,24427.911215
07/07/2013,870,24582.443383
07/07/2013,885,24839.339334
07/07/2013,900,24592.927977
07/07/2013,915,24663.143671
07/07/2013,930,24547.064831
07/07/2013,945,24202.012316
07/07/2013,960,24408.558206
07/07/2013,975,24930.611336
07/07/2013,990,25262.565067
07/07/2013,1005,25391.093638
07/07/2013,1020,25449.523544
07/07/2013,1035,26143.2336
07/07/2013,1050,25967.733154
07/07/2013,1065,25886.25343
07/07/2013,1080,25717.234421
07/07/2013,1095,25724.88201
07/07/2013,1110,25879.578473
07/07/2013,1125,26173.149337
07/07/2013,1140,26552.084234
07/07/2013,1155,26499.993239
07/07/2013,1170,26740.3413
07/07/2013,1185,27071.507754
07/07/2013,1200,27586.87784
07/07/2013,1215,28370.97528
07/07/2013,1230,28483.281012
07/07/2013,1245,28747.2918
07/07/2013,1260,28573.427914
07/07/2013,1275,28742.188417
07/07/2013,1290,28875.558559
07/07/2013,1305,29212.99569
07/07/2013,1320,29262.189991
08/07/2013,-105,28936.651378
08/07/2013,-90,29233.426078
08/07/2013,-75,29074.622897
08/07/2013,-60,28872.301353
08/07/2013,-45,28845.822885
08/07/2013,-30,28438.316374
08/07/2013,-15,27255.939995
08/07/2013,0,27424.341312
08/07/2013,15,27825.136899
08/07/2013,30,27744.563515
08/07/2013,45,28460.204023
08/07/2013,60,28332.480039
08/07/2013,75,28320.986577
08/07/2013,90,27913.005133
08/07/2013,105,28342.212076
08/07/2013,120,28492.949068
08/07/2013,135,28369.89916
08/07/2013,150,28521.012424
08/07/2013,165,28542.068909
08/07/2013,180,28606.22823
08/07/2013,195,29035.828975
08/07/2013,210,29262.392381
08/07/2013,225,30538.390587
08/07/2013,240,31536.267807
08/07/2013,255,35460.397425
08/07/2013,270,38324.96034
08/07/2013,285,39614.251059
08/07/2013,300,40658.374226
08/07/2013,315,41800.412207
08/07/2013,330,42124.811964
08/07/2013,345,42389.537667
08/07/2013,360,42912.71998
08/07/2013,375,42872.576053
08/07/2013,390,43834.847423
08/07/2013,405,44430.998279
08/07/2013,420,44545.826584
08/07/2013,435,44571.561083
08/07/2013,450,45098.466077
08/07/2013,465,44526.002972
08/07/2013,480,44746.834288
08/07/2013,495,43935.975185
08/07/2013,510,43394.618187
08/07/2013,525,43093.063604
08/07/2013,540,42945.065831
08/07/2013,555,42958.595931
08/07/2013,570,43391.241119
08/07/2013,585,43658.334386
08/07/2013,600,44013.575367
08/07/2013,615,44130.349422
08/07/2013,630,44494.398409
08/07/2013,645,44985.574748
08/07/2013,660,44863.228162
08/07/2013,675,44606.498036
08/07/2013,690,44148.073676
08/07/2013,705,43278.831671
08/07/2013,720,41667.894631
08/07/2013,735,40839.877698
08/07/2013,750,40432.55511
08/07/2013,765,40170.435703
08/07/2013,780,39902.728564
08/07/2013,795,39905.442485
08/07/2013,810,39859.900477
08/07/2013,825,39334.109034
08/07/2013,840,39087.613318
08/07/2013,855,38254.053385
08/07/2013,870,38397.678993
08/07/2013,885,38322.115139
08/07/2013,900,37828.542044
08/07/2013,915,37651.1275
08/07/2013,930,36891.577974
08/07/2013,945,36061.42523
08/07/2013,960,35418.124718
08/07/2013,975,34341.187535
08/07/2013,990,34847.088883
08/07/2013,1005,35175.374224
08/07/2013,1020,35313.794074
08/07/2013,1035,35672.19139
08/07/2013,1050,35459.049062
08/07/2013,1065,35570.020464
08/07/2013,1080,35099.301496
08/07/2013,1095,34446.231132
08/07/2013,1110,34224.939928
08/07/2013,1125,34345.959583
08/07/2013,1140,34519.480812
08/07/2013,1155,34130.896498
08/07/2013,1170,33543.462301
08/07/2013,1185,33009.179277
08/07/2013,1200,31513.582947
08/07/2013,1215,30910.996637
08/07/2013,1230,31165.263219
08/07/2013,1245,31064.407768
08/07/2013,1260,30475.988551
08/07/2013,1275,30543.448772
08/07/2013,1290,30781.224461
08/07/2013,1305,30430.00041
08/07/2013,1320,30027.953398
09/07/2013,-105,29340.168504
09/07/2013,-90,29800.835368
09/07/2013,-75,29720.713867
09/07/2013,-60,29636.760943
