DATUM,CAS,SUM_of_MNOZSTVO
06/07/2013,1275,10952.115645
06/07/2013,1290,10919.871378
06/07/2013,1305,10715.373449
06/07/2013,1320,10702.058816
07/07/2013,-105,10520.193669
07/07/2013,-90,10665.424169
07/07/2013,-75,10620.874887
07/07/2013,-60,10462.49698
07/07/2013,-45,10395.676142
07/07/2013,-30,10417.961441
07/07/2013,-15,10487.207523
07/07/2013,0,10524.848365
07/07/2013,15,10298.924079
07/07/2013,30,10070.968509
07/07/2013,45,10164.421112
07/07/2013,60,10085.515969
07/07/2013,75,10011.46472
07/07/2013,90,10027.849826
07/07/2013,105,9957.195061
07/07/2013,120,10115.520537
07/07/2013,135,10285.233995
07/07/2013,150,10323.075304
07/07/2013,165,10271.151852
07/07/2013,180,10243.797915
07/07/2013,195,10429.025677
07/07/2013,210,10534.953002
07/07/2013,225,10346.148707
07/07/2013,240,10438.243926
07/07/2013,255,10921.655404
07/07/2013,270,11054.760049
07/07/2013,285,11252.326562
07/07/2013,300,11263.061242
07/07/2013,315,11436.713722
07/07/2013,330,11749.045635
07/07/2013,345,12136.809557
07/07/2013,360,12402.765603
07/07/2013,375,12697.894272
07/07/2013,390,12848.695817
07/07/2013,405,12820.104868
07/07/2013,420,13154.002911
07/07/2013,435,13196.01073
07/07/2013,450,13187.127329
07/07/2013,465,12909.533146
07/07/2013,480,12915.357107
07/07/2013,495,13019.189153
07/07/2013,510,13145.477754
07/07/2013,525,13088.767497
07/07/2013,540,13183.520924
07/07/2013,555,12793.38246
07/07/2013,570,12892.734096
07/07/2013,585,12753.505403
07/07/2013,600,12813.852853
07/07/2013,615,12946.845578
07/07/2013,630,12941.626189
07/07/2013,645,12818.904159
07/07/2013,660,12931.290023
07/07/2013,675,12958.033256
07/07/2013,690,12973.926903
07/07/2013,705,12936.735289
07/07/2013,720,12984.31442
07/07/2013,735,12668.273445
07/07/2013,750,12780.96968
07/07/2013,765,12911.262024
07/07/2013,780,12711.454231
07/07/2013,795,12807.875707
07/07/2013,810,12708.869418
07/07/2013,825,12714.11733
